INDIR,FOLDER,IN FILE,DURATION,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,LATITUDE,LONGITUDE,MODEL,SERIAL NO,FIRMWARE,PREFIX,NOTES,AUTO ID,PULSES,MATCHING,MATCH RATIO,MARGIN,FILES,MANUAL ID,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5
/home/maxime/Documents/memoire/tests,,B-DASY_20170313_212833_201.wav,5,2017-03-13,21:28:33.201,21,2017-03-13,09:28:33.201,9,,,,,,,,,,,,,1,,,,,,/tPEP9r61eegOMWVDYeGag==
/home/maxime/Documents/memoire/tests,,B-DASY_20170313_230150_788.wav,5,2017-03-13,23:01:50.786,23,2017-03-13,11:01:50.786,11,,,,,,,,,,,,,1,,,,,,y2+RvFg5YTtsum9XjSQgQQ==
/home/maxime/Documents/memoire/tests,,B-DASY_20170314_192319_119.wav,5,2017-03-14,19:23:19.117,19,2017-03-14,07:23:19.117,7,,,,,,,,,,,,,1,,,,,,wtVTELy8ahfuCpKMzat9fg==
/home/maxime/Documents/memoire/tests,,B-DASY_20170314_193454_677.wav,5,2017-03-14,19:34:54.676,19,2017-03-14,07:34:54.676,7,,,,,,,,,,,,,1,,,,,,7qahKvMcI1mFp1Q0RA6+3w==
/home/maxime/Documents/memoire/tests,,B-DASY_20170314_194602_001.wav,5,2017-03-14,19:46:02,19,2017-03-14,07:46:02,7,,,,,,,,,,,,,1,,,,,,O9Xsqjm6sVrrntnb2kpAPA==
/home/maxime/Documents/memoire/tests,,B-DASY_20170316_191628_292.wav,5,2017-03-16,19:16:28.292,19,2017-03-16,07:16:28.292,7,,,,,,,,,,,,,1,,,,,,E1J/HkQ2w8HVCDZ6Ir+Xog==
/home/maxime/Documents/memoire/tests,,B-DASY_20170316_194030_762.wav,5,2017-03-16,19:40:30.762,19,2017-03-16,07:40:30.762,7,,,,,,,,,,,,,1,,,,,,+JPguz8NkaVxg+CI9iwuQg==
/home/maxime/Documents/memoire/tests,,B-DASY_20170316_194856_373.wav,5,2017-03-16,19:48:56.371,19,2017-03-16,07:48:56.371,7,,,,,,,,,,,,,1,,,,,,DBQKMFxLcasZ1uhKJy1fIg==
/home/maxime/Documents/memoire/tests,,B-DASY_20170316_204730_181.wav,5,2017-03-16,20:47:30.181,20,2017-03-16,08:47:30.181,8,,,,,,,,,,,,,1,,,,,,xX1L2MOqQwBaYs3pW1PIJg==
/home/maxime/Documents/memoire/tests,,B-DASY_20170316_232831_940.wav,5,2017-03-16,23:28:31.940,23,2017-03-16,11:28:31.940,11,,,,,,,,,,,,,1,,,,,,yLQ9cNuKnBECG1usp4tdIQ==
/home/maxime/Documents/memoire/tests,,B-DASY_20170317_195424_000.wav,5,2017-03-17,19:54:24,19,2017-03-17,07:54:24,7,,,,,,,,,,,,,1,,,,,,B/qYR9SK6WMfiEXs99+OWQ==
/home/maxime/Documents/memoire/tests,,B-DASY_20170317_202154_000.wav,5,2017-03-17,20:21:54,20,2017-03-17,08:21:54,8,,,,,,,,,,,,,1,,,,,,ie3AejfVI2D3j8zC+yAsBw==
/home/maxime/Documents/memoire/tests,,B-DASY_20170317_202714_000.wav,5,2017-03-17,20:27:14,20,2017-03-17,08:27:14,8,,,,,,,,,,,,,1,,,,,,KpGtL830a8v/GqGcMZMdKQ==
/home/maxime/Documents/memoire/tests,,B-DASY_20170319_201712_293.wav,5,2017-03-19,20:17:12.291,20,2017-03-19,08:17:12.291,8,,,,,,,,,,,,,1,,,,,,GWNU3uSN7k/aMTzxrWEtuQ==
/home/maxime/Documents/memoire/tests,,B-DASY_20170320_002713_941.wav,5,2017-03-20,00:27:13.941,0,2017-03-19,12:27:13.941,12,,,,,,,,,,,,,1,,,,,,3tea8UN5da1R2aniGTHBBw==
/home/maxime/Documents/memoire/tests,,B-DASY_20170320_020102_495.wav,5,2017-03-20,02:01:02.495,2,2017-03-19,14:01:02.495,14,,,,,,,,,,,,,1,,,,,,4pVoHejvUmxhXc7TvaxpIQ==
/home/maxime/Documents/memoire/tests,,B-DASY_20170320_202924_000.wav,5,2017-03-20,20:29:24,20,2017-03-20,08:29:24,8,,,,,,,,,,,,,1,,,,,,4uGWJ/YslimU0UkoX6uctw==
/home/maxime/Documents/memoire/tests,,B-DASY_20170320_204019_000.wav,5,2017-03-20,20:40:19,20,2017-03-20,08:40:19,8,,,,,,,,,,,,,1,,,,,,yLcZBYwu7qvclkQlUCtUpw==
/home/maxime/Documents/memoire/tests,,B-DASY_20170320_210429_000.wav,5,2017-03-20,21:04:29,21,2017-03-20,09:04:29,9,,,,,,,,,,,,,1,,,,,,2U6sAhb//Si2zDQfmz0vTw==
/home/maxime/Documents/memoire/tests,,B-DASY_20170320_210934_000.wav,5,2017-03-20,21:09:34,21,2017-03-20,09:09:34,9,,,,,,,,,,,,,1,,,,,,P9Dj/w17VPFkiGBf1Sabeg==
/home/maxime/Documents/memoire/tests,,B-DASY_20170320_210939_000.wav,5,2017-03-20,21:09:39,21,2017-03-20,09:09:39,9,,,,,,,,,,,,,1,,,,,,RATBnLb0gu+f9Zt8goKMJg==
/home/maxime/Documents/memoire/tests,,B-DASY_20170320_221935_905.wav,5,2017-03-20,22:19:35.905,22,2017-03-20,10:19:35.905,10,,,,,,,,,,,,,1,,,,,,STSWqSoOyYVEtsd1mxr07w==
/home/maxime/Documents/memoire/tests,,B-DASY_20170320_231702_301.wav,5,2017-03-20,23:17:02.301,23,2017-03-20,11:17:02.301,11,,,,,,,,,,,,,1,,,,,,1dL0eOQt8IMN4HYjqwUT6Q==
/home/maxime/Documents/memoire/tests,,B-DASY_20170321_210508_878.wav,5,2017-03-21,21:05:08.878,21,2017-03-21,09:05:08.878,9,,,,,,,,,,,,,1,,,,,,eedohlwX228JsQf2PL27MA==
/home/maxime/Documents/memoire/tests,,B-DASY_20170322_201927_098.wav,5,2017-03-22,20:19:27.097,20,2017-03-22,08:19:27.097,8,,,,,,,,,,,,,1,,,,,,2hn1Y2gdCJTv8fXs5AuM/Q==
/home/maxime/Documents/memoire/tests,,B-DASY_20170322_204518_016.wav,3.683333,2017-03-22,20:45:18.015,20,2017-03-22,08:45:18.015,8,,,,,,,,,,,,,1,,,,,,9MCzfpySbfvM2XExLYO96A==
/home/maxime/Documents/memoire/tests,,B-DASY_20170322_212617_811.wav,5,2017-03-22,21:26:17.811,21,2017-03-22,09:26:17.811,9,,,,,,,,,,,,,1,,,,,,bLTSrfqU/vZf0iLbQ539ow==
/home/maxime/Documents/memoire/tests,,B-DASY_20170322_214115_869.wav,5,2017-03-22,21:41:15.868,21,2017-03-22,09:41:15.868,9,,,,,,,,,,,,,1,,,,,,tol95HJeUK2gZdv/N9FJSw==
/home/maxime/Documents/memoire/tests,,B-DASY_20170322_221405_758.wav,5,2017-03-22,22:14:05.758,22,2017-03-22,10:14:05.758,10,,,,,,,,,,,,,1,,,,,,WeeHfVMYKHFMXmiBqRalJQ==
/home/maxime/Documents/memoire/tests,,B-DASY_20170322_221528_935.wav,5,2017-03-22,22:15:28.934,22,2017-03-22,10:15:28.934,10,,,,,,,,,,,,,1,,,,,,BObU3vfWxv3iSBkFsbKurQ==
/home/maxime/Documents/memoire/tests,,B-DASY_20170323_001314_000.wav,3.199333,2017-03-23,00:13:14,0,2017-03-22,12:13:14,12,,,,,,,,,,,,,1,,,,,,4tATzMwWmqEOZLud6UWL0A==
/home/maxime/Documents/memoire/tests,,B-DASY_20170323_013434_549.wav,4.05,2017-03-23,01:34:34.548,1,2017-03-22,13:34:34.548,13,,,,,,,,,,,,,1,,,,,,LaWNsJrvloYU45IANZ6Nzg==
/home/maxime/Documents/memoire/tests,,B-DASY_20170323_032950_065.wav,3.234667,2017-03-23,03:29:50.064,3,2017-03-22,15:29:50.064,15,,,,,,,,,,,,,1,,,,,,gE7Hl/0CEQYOd7RU1n81lg==
/home/maxime/Documents/memoire/tests,,B-DASY_20170323_050924_859.wav,5,2017-03-23,05:09:24.859,5,2017-03-22,17:09:24.859,17,,,,,,,,,,,,,1,,,,,,BOmGspLxxwKZbhF0nzV86g==
/home/maxime/Documents/memoire/tests,,B-DASY_20170323_192339_103.wav,5,2017-03-23,19:23:39.103,19,2017-03-23,07:23:39.103,7,,,,,,,,,,,,,1,,,,,,TEPnVUFxbIyPQTNBhRXP3Q==
/home/maxime/Documents/memoire/tests,,B-DASY_20170323_200549_737.wav,4.962667,2017-03-23,20:05:49.737,20,2017-03-23,08:05:49.737,8,,,,,,,,,,,,,1,,,,,,FXGOP09y9vM+7z4TxmcY5A==
/home/maxime/Documents/memoire/tests,,B-DASY_20170323_200554_737.wav,5,2017-03-23,20:05:54.737,20,2017-03-23,08:05:54.737,8,,,,,,,,,,,,,1,,,,,,9pAYJrNPMFsaTZobHEBs3w==
/home/maxime/Documents/memoire/tests,,B-DASY_20170323_201740_941.wav,2.758667,2017-03-23,20:17:40.941,20,2017-03-23,08:17:40.941,8,,,,,,,,,,,,,1,,,,,,PdappLzPXeYpZEmnhiFdsA==
/home/maxime/Documents/memoire/tests,,B-DASY_20170323_202117_369.wav,5,2017-03-23,20:21:17.367,20,2017-03-23,08:21:17.367,8,,,,,,,,,,,,,1,,,,,,+SVDEt3pKN5lO2n/TSBUag==
/home/maxime/Documents/memoire/tests,,B-DASY_20170323_202122_369.wav,5,2017-03-23,20:21:22.367,20,2017-03-23,08:21:22.367,8,,,,,,,,,,,,,1,,,,,,yqxu4uagLceECKcl7c7Y3w==
/home/maxime/Documents/memoire/tests,,B-DASY_20170323_205308_121.wav,3.078667,2017-03-23,20:53:08.121,20,2017-03-23,08:53:08.121,8,,,,,,,,,,,,,1,,,,,,XNvHHXnnSGIpYqOzXR4J/w==
/home/maxime/Documents/memoire/tests,,B-DASY_20170323_205322_082.wav,5,2017-03-23,20:53:22.082,20,2017-03-23,08:53:22.082,8,,,,,,,,,,,,,1,,,,,,U0EwIqUNwgMAdC4CT0Yp1g==
/home/maxime/Documents/memoire/tests,,B-DASY_20170323_213507_849.wav,5,2017-03-23,21:35:07.849,21,2017-03-23,09:35:07.849,9,,,,,,,,,,,,,1,,,,,,NWl/OwUgTNc/yu9U2IOo9Q==
/home/maxime/Documents/memoire/tests,,C-DASY_20170310_230137_243.wav,3.756667,2017-03-10,23:01:37.243,23,2017-03-10,11:01:37.243,11,,,,,,,,,,,,,1,,,,,,6GPWjpHkb/tKukGGrFBPbQ==
/home/maxime/Documents/memoire/tests,,C-DASY_20170310_232652_195.wav,5,2017-03-10,23:26:52.195,23,2017-03-10,11:26:52.195,11,,,,,,,,,,,,,1,,,,,,Oki4bl3A7JbHMlobk6omZA==
/home/maxime/Documents/memoire/tests,,C-DASY_20170311_211939_801.wav,5,2017-03-11,21:19:39.801,21,2017-03-11,09:19:39.801,9,,,,,,,,,,,,,1,,,,,,2DxSUn5v3zYOWwO4UDu41g==
/home/maxime/Documents/memoire/tests,,C-DASY_20170311_215311_089.wav,5,2017-03-11,21:53:11.089,21,2017-03-11,09:53:11.089,9,,,,,,,,,,,,,1,,,,,,D1KCXvNsyoCYBZuw2yD0xA==
/home/maxime/Documents/memoire/tests,,C-DASY_20170311_221423_035.wav,5,2017-03-11,22:14:23.035,22,2017-03-11,10:14:23.035,10,,,,,,,,,,,,,1,,,,,,s0wZPkQGKKxs2HYhibB19Q==
/home/maxime/Documents/memoire/tests,,C-DASY_20170311_223114_393.wav,3.006667,2017-03-11,22:31:14.393,22,2017-03-11,10:31:14.393,10,,,,,,,,,,,,,1,,,,,,rrUi9qH6A+wk0bmlZRApVw==
/home/maxime/Documents/memoire/tests,,C-DASY_20170311_225646_309.wav,3.09,2017-03-11,22:56:46.307,22,2017-03-11,10:56:46.307,10,,,,,,,,,,,,,1,,,,,,7EySgwcTq5Zb5/2iJxtfiA==
/home/maxime/Documents/memoire/tests,,C-DASY_20170311_235712_582.wav,5,2017-03-11,23:57:12.582,23,2017-03-11,11:57:12.582,11,,,,,,,,,,,,,1,,,,,,3TlyNucA6ON07LGK/kbyWQ==
/home/maxime/Documents/memoire/tests,,C-DASY_20170312_014313_397.wav,4.702,2017-03-12,01:43:13.397,1,2017-03-11,13:43:13.397,13,,,,,,,,,,,,,1,,,,,,mB9EIUriVo3uSMXnuglnRw==
/home/maxime/Documents/memoire/tests,,C-DASY_20170312_014450_959.wav,5,2017-03-12,01:44:50.959,1,2017-03-11,13:44:50.959,13,,,,,,,,,,,,,1,,,,,,PBqsWpJL5ffPFSEmLXR8gw==
/home/maxime/Documents/memoire/tests,,C-DASY_20170312_230016_252.wav,4.847333,2017-03-12,23:00:16.251,23,2017-03-12,11:00:16.251,11,,,,,,,,,,,,,1,,,,,,v2mbDWFK0k+CZIHCuahL/w==
/home/maxime/Documents/memoire/tests,,C-DASY_20170312_232024_413.wav,5,2017-03-12,23:20:24.413,23,2017-03-12,11:20:24.413,11,,,,,,,,,,,,,1,,,,,,VaiYioZuMUYHrq1ZZL7Z0g==
/home/maxime/Documents/memoire/tests,,C-DASY_20170312_233736_253.wav,3.046,2017-03-12,23:37:36.253,23,2017-03-12,11:37:36.253,11,,,,,,,,,,,,,1,,,,,,mvV6KTQPz4uVgAw6okUS9A==
/home/maxime/Documents/memoire/tests,,C-DASY_20170313_004044_413.wav,1.486667,2017-03-13,00:40:44.411,0,2017-03-12,12:40:44.411,12,,,,,,,,,,,,,1,,,,,,7mYyD5bqbCUPRRvNbi2mAg==
/home/maxime/Documents/memoire/tests,,C-DASY_20170313_213507_897.wav,4.402,2017-03-13,21:35:07.897,21,2017-03-13,09:35:07.897,9,,,,,,,,,,,,,1,,,,,,AQcRgqm8NaNpliuH8J3NfA==
/home/maxime/Documents/memoire/tests,,C-DASY_20170313_232033_005.wav,5,2017-03-13,23:20:33.005,23,2017-03-13,11:20:33.005,11,,,,,,,,,,,,,1,,,,,,mIU9V8Pr7exPWz2vl1tgRw==
/home/maxime/Documents/memoire/tests,,C-DASY_20170313_232845_682.wav,5,2017-03-13,23:28:45.682,23,2017-03-13,11:28:45.682,11,,,,,,,,,,,,,1,,,,,,q2kiyQ/zcVDT1jqCTMMjcQ==
/home/maxime/Documents/memoire/tests,,C-DASY_20170314_023833_003.wav,4.396667,2017-03-14,02:38:33.003,2,2017-03-13,14:38:33.003,14,,,,,,,,,,,,,1,,,,,,ZVnXwGH02IW3GB5oxpo+fA==
/home/maxime/Documents/memoire/tests,,C-DASY_20170314_220436_329.wav,3.270667,2017-03-14,22:04:36.329,22,2017-03-14,10:04:36.329,10,,,,,,,,,,,,,1,,,,,,LVuSesZYRN5z+xu0oxFfmA==
/home/maxime/Documents/memoire/tests,,C-DASY_20170314_230311_035.wav,5,2017-03-14,23:03:11.035,23,2017-03-14,11:03:11.035,11,,,,,,,,,,,,,1,,,,,,mcNs/8IBLUatGIb3DDPBlg==
/home/maxime/Documents/memoire/tests,,C-DASY_20170314_230415_867.wav,3.232667,2017-03-14,23:04:15.867,23,2017-03-14,11:04:15.867,11,,,,,,,,,,,,,1,,,,,,bBn4wae7DkGwILI88m15fA==
/home/maxime/Documents/memoire/tests,,C-DASY_20170315_001101_235.wav,5,2017-03-15,00:11:01.235,0,2017-03-14,12:11:01.235,12,,,,,,,,,,,,,1,,,,,,XmfQKuuunS3NqQayP+G7ug==
/home/maxime/Documents/memoire/tests,,C-DASY_20170315_011359_578.wav,3.121333,2017-03-15,01:13:59.578,1,2017-03-14,13:13:59.578,13,,,,,,,,,,,,,1,,,,,,MkabHgiJqFRb6IJPZfXDQA==
/home/maxime/Documents/memoire/tests,,C-DASY_20170315_213033_731.wav,5,2017-03-15,21:30:33.731,21,2017-03-15,09:30:33.731,9,,,,,,,,,,,,,1,,,,,,1GkwQuZkrmtHKM7grX8osA==
/home/maxime/Documents/memoire/tests,,C-DASY_20170315_224718_769.wav,3.03,2017-03-15,22:47:18.768,22,2017-03-15,10:47:18.768,10,,,,,,,,,,,,,1,,,,,,1+YmZNCmxv/y9AitY7hx/A==
/home/maxime/Documents/memoire/tests,,C-DASY_20170315_231349_351.wav,5,2017-03-15,23:13:49.350,23,2017-03-15,11:13:49.350,11,,,,,,,,,,,,,1,,,,,,5SsRMBesnXYpOvRS7e31iw==
/home/maxime/Documents/memoire/tests,,C-DASY_20170315_233511_343.wav,5,2017-03-15,23:35:11.343,23,2017-03-15,11:35:11.343,11,,,,,,,,,,,,,1,,,,,,hLV+wyjK61QBuRT1bqfYEA==
/home/maxime/Documents/memoire/tests,,C-DASY_20170315_233516_343.wav,0.656,2017-03-15,23:35:16.343,23,2017-03-15,11:35:16.343,11,,,,,,,,,,,,,1,,,,,,AjMBUbjdjxcdvcVDCMpG5Q==
/home/maxime/Documents/memoire/tests,,C-DASY_20170315_233517_153.wav,3.646,2017-03-15,23:35:17.152,23,2017-03-15,11:35:17.152,11,,,,,,,,,,,,,1,,,,,,d86ejFt+b3stBR6ec+ttJw==
/home/maxime/Documents/memoire/tests,,C-DASY_20170316_210317_170.wav,5,2017-03-16,21:03:17.170,21,2017-03-16,09:03:17.170,9,,,,,,,,,,,,,1,,,,,,bW925oswRXE29Gkcu7PxbQ==
/home/maxime/Documents/memoire/tests,,C-DASY_20170316_221557_814.wav,5,2017-03-16,22:15:57.814,22,2017-03-16,10:15:57.814,10,,,,,,,,,,,,,1,,,,,,ys81qLeMxinP888WP0PF8Q==
/home/maxime/Documents/memoire/tests,,C-DASY_20170316_221615_266.wav,3.133333,2017-03-16,22:16:15.266,22,2017-03-16,10:16:15.266,10,,,,,,,,,,,,,1,,,,,,aAjJ8QRbnvaZsImczG23eQ==
/home/maxime/Documents/memoire/tests,,C-DASY_20170316_224828_252.wav,5,2017-03-16,22:48:28.251,22,2017-03-16,10:48:28.251,10,,,,,,,,,,,,,1,,,,,,sHeAnry/9QdNOC0ZRHGpIw==
/home/maxime/Documents/memoire/tests,,C-DASY_20170316_225113_789.wav,4.410666,2017-03-16,22:51:13.788,22,2017-03-16,10:51:13.788,10,,,,,,,,,,,,,1,,,,,,RpkXja+gvFXsVL2KixWN4g==
/home/maxime/Documents/memoire/tests,,C-DASY_20170316_230607_693.wav,1.706,2017-03-16,23:06:07.692,23,2017-03-16,11:06:07.692,11,,,,,,,,,,,,,1,,,,,,CX0Z1gOq2qglZo1c2Nr2sQ==
/home/maxime/Documents/memoire/tests,,C-DASY_20170316_233137_715.wav,4.784667,2017-03-16,23:31:37.715,23,2017-03-16,11:31:37.715,11,,,,,,,,,,,,,1,,,,,,If/iXm0lr4TdWTxcayalLQ==
/home/maxime/Documents/memoire/tests,,C-DASY_20170316_233746_405.wav,3.994667,2017-03-16,23:37:46.405,23,2017-03-16,11:37:46.405,11,,,,,,,,,,,,,1,,,,,,5YaIALsInDu1yVcqoq+jbg==
/home/maxime/Documents/memoire/tests,,C-DASY_20170317_005300_927.wav,1.074,2017-03-17,00:53:00.927,0,2017-03-16,12:53:00.927,12,,,,,,,,,,,,,1,,,,,,VvyrmkKh30xhBFpHYJ1kRg==
/home/maxime/Documents/memoire/tests,,C-DASY_20170317_013300_121.wav,1.88,2017-03-17,01:33:00.121,1,2017-03-16,13:33:00.121,13,,,,,,,,,,,,,1,,,,,,kTJ6qaPbgIKh2NiqMCqkzA==
/home/maxime/Documents/memoire/tests,,C-DASY_20170317_013304_000.wav,5,2017-03-17,01:33:04,1,2017-03-16,13:33:04,13,,,,,,,,,,,,,1,,,,,,v34na6IyBLh9R2eB5tdZkQ==
/home/maxime/Documents/memoire/tests,,C-DASY_20170317_011735_917.wav,3.682667,2017-03-17,01:17:35.917,1,2017-03-16,13:17:35.917,13,,,,,,,,,,,,,1,,,,,,WEKIqTGybcEhxC/jS2PzGQ==
/home/maxime/Documents/memoire/tests,,C-DASY_20170321_031318_089.wav,5,2017-03-21,03:13:18.088,3,2017-03-20,15:13:18.088,15,,,,,,,,,,,,,1,,,,,,SM4ZX744B/C6ODdauzhkRg==
/home/maxime/Documents/memoire/tests,,C-DASY_20170321_231235_993.wav,4.506,2017-03-21,23:12:35.993,23,2017-03-21,11:12:35.993,11,,,,,,,,,,,,,1,,,,,,ksM/oafPG8KAjCwiQBl/YA==
/home/maxime/Documents/memoire/tests,,C-DASY_20170322_003000_760.wav,3.039333,2017-03-22,00:30:00.760,0,2017-03-21,12:30:00.760,12,,,,,,,,,,,,,1,,,,,,oVZ6YzWcQFTFwPeLqRED0Q==
/home/maxime/Documents/memoire/tests,,C-DASY_20170322_212231_855.wav,5,2017-03-22,21:22:31.855,21,2017-03-22,09:22:31.855,9,,,,,,,,,,,,,1,,,,,,kS32C+fTnHbijJn/7DwqDA==
/home/maxime/Documents/memoire/tests,,C-DASY_20170322_230549_328.wav,2.271333,2017-03-22,23:05:49.328,23,2017-03-22,11:05:49.328,11,,,,,,,,,,,,,1,,,,,,fIu/ZL+KUgUH8qXV6MQuJg==
/home/maxime/Documents/memoire/tests,,C-DASY_20170323_223602_297.wav,5,2017-03-23,22:36:02.297,22,2017-03-23,10:36:02.297,10,,,,,,,,,,,,,1,,,,,,F+xd/LNlUb+eT+HQddgSBg==
/home/maxime/Documents/memoire/tests,,C-DASY_20170323_224559_828.wav,5,2017-03-23,22:45:59.828,22,2017-03-23,10:45:59.828,10,,,,,,,,,,,,,1,,,,,,tfJFRq1cH6aF1bXtUxPcEg==
/home/maxime/Documents/memoire/tests,,C-DASY_20170324_213005_934.wav,5,2017-03-24,21:30:05.934,21,2017-03-24,09:30:05.934,9,,,,,,,,,,,,,1,,,,,,cZrgETxNOZvK39lx1bCISw==
/home/maxime/Documents/memoire/tests,,C-DASY_20170324_214428_708.wav,3.191333,2017-03-24,21:44:28.707,21,2017-03-24,09:44:28.707,9,,,,,,,,,,,,,1,,,,,,hIPRSXGBpDInN459DD3Z9A==
/home/maxime/Documents/memoire/tests,,C-DASY_20170324_221150_105.wav,3.694,2017-03-24,22:11:50.103,22,2017-03-24,10:11:50.103,10,,,,,,,,,,,,,1,,,,,,3s2mgeVrsU5sV12muTNJbw==
/home/maxime/Documents/memoire/tests,,C-DASY_20170324_222353_763.wav,3.036,2017-03-24,22:23:53.762,22,2017-03-24,10:23:53.762,10,,,,,,,,,,,,,1,,,,,,d+fvIZGNpjYohh+icCShfg==
/home/maxime/Documents/memoire/tests,,C-DASY_20170324_225534_935.wav,5,2017-03-24,22:55:34.935,22,2017-03-24,10:55:34.935,10,,,,,,,,,,,,,1,,,,,,HFcSXtHis6A1iWmpowj67g==
/home/maxime/Documents/memoire/tests,,C-DASY_20170324_232750_625.wav,4.274667,2017-03-24,23:27:50.625,23,2017-03-24,11:27:50.625,11,,,,,,,,,,,,,1,,,,,,ff/4Hpv+wi7iNhIG3UWZvA==
/home/maxime/Documents/memoire/tests,,C-DASY_20170324_233111_895.wav,5,2017-03-24,23:31:11.894,23,2017-03-24,11:31:11.894,11,,,,,,,,,,,,,1,,,,,,13168ma4n6vIrTBoaf5MIw==
/home/maxime/Documents/memoire/tests,,C-DASY_20170324_233655_716.wav,5,2017-03-24,23:36:55.716,23,2017-03-24,11:36:55.716,11,,,,,,,,,,,,,1,,,,,,o0FM/zFrW4Xaar+ERfF2mw==
/home/maxime/Documents/memoire/tests,,C-DASY_20170324_235445_958.wav,2.841333,2017-03-24,23:54:45.957,23,2017-03-24,11:54:45.957,11,,,,,,,,,,,,,1,,,,,,KG3RghfctIMV2iVJup9oeQ==
